ID,Gender,Education,Raw_Income,Total_Spend,Avg_Visits,Review_Text,Clean_Income,Spend_per_Visit,Review_Word_Count,Sentiment_Score,User_Segment
649,Female,Bachelors,"$20,000",528.8,13,I felt it was disappointing (Ref:649-275).,20000.0,40.676923076923075,6,-0.6,2
650,Male,Bachelors,"$63,000",731.15,21,"I believe the price is reasonablen, the product: disappointing (Ref:650-629).",63000.0,34.81666666666666,10,-0.6,2
651,Male,Bachelors,"$95,000",459.98,15,My opinion: it is as described (Ref:651-791).,95000.0,30.665333333333333,7,0.0,0
652,Male,Bachelors,"$130,000",141.23,2,"I thought the price was high, and I think it is terrible (Ref:652-576).",130000.0,70.615,13,-0.42,0
653,Female,Bachelors,33000,581.8,19,I felt it was wonderful (Ref:653-877).,33000.0,30.621052631578944,6,1.0,2
654,Male,Masters,"$110,000",577.35,11,"I believe the price is reasonablen, the product: functional (Ref:654-560).",110000.0,52.48636363636364,10,0.0,0
655,Other,Bachelors,"$47,000",834.15,22,"This is functional, you get what you pay for (Ref:655-675).",47000.0,37.91590909090909,10,0.0,2
656,Male,High School,33000,84.91,4,My experience with this: buggy (Ref:656-717).,33000.0,21.2275,6,0.0,1
657,Female,Masters,"$20,000",415.11,12,"This is a normal one, you get what you pay for (Ref:657-483).",20000.0,34.5925,12,0.15,1
658,Male,Bachelors,"$25,000",50.0,2,"I thought the price was high, and I think it is bad (Ref:658-834).",25000.0,25.0,13,-0.2699999999999999,1
659,Female,Bachelors,20000,356.66,6,"This is buggy, you get what you pay for (Ref:659-512).",20000.0,59.443333333333335,10,0.0,1
660,Male,Bachelors,"$47,000",143.78,7,"I thought the price was high, and I think it is functional (Ref:660-171).",47000.0,20.54,13,0.16,1
661,Female,Bachelors,"$20,000",844.29,19,My opinion: it is wonderful (Ref:661-897).,20000.0,44.43631578947368,6,1.0,2
662,Female,Bachelors,20000,208.99,3,My opinion: it is a normal one (Ref:662-231).,20000.0,69.66333333333334,8,0.15,1
663,Male,Bachelors,"$20,000",50.0,1,My experience with this: as described (Ref:663-594).,20000.0,50.0,7,0.0,1
664,Female,Bachelors,20000,499.1,9,My opinion: it is average (Ref:664-695).,20000.0,55.455555555555556,6,-0.15,2
665,Male,Bachelors,80000,640.01,17,"I thought the price was high, and I think it is lovely (Ref:665-763).",80000.0,37.64764705882353,13,0.33,0
666,Female,Bachelors,"$22,000",90.38,3,My opinion: it is functional (Ref:666-532).,22000.0,30.126666666666665,6,0.0,1
667,Female,Bachelors,"$114,000",363.08,12,I felt it was functional (Ref:667-611).,114000.0,30.256666666666664,6,0.0,0
668,Male,Bachelors,33000,770.73,20,I felt it was average (Ref:668-951).,33000.0,38.536500000000004,6,-0.15,2
669,Female,Masters,99000,263.01,5,"I thought the price was high, and I think it is buggy (Ref:669-769).",99000.0,52.602,13,0.16,0
670,Male,Masters,47000,781.77,19,I felt it was great (Ref:670-120).,47000.0,41.14578947368421,6,0.8,2
671,Female,Bachelors,"$57,000",288.47,9,"I thought the price was high, and I think it is terrible (Ref:671-116).",57000.0,32.05222222222223,13,-0.42,1
672,Female,Masters,"$20,000",167.73,3,"I thought the price was high, and I think it is as it is (Ref:672-732).",20000.0,55.91,15,0.16,1
673,Male,Bachelors,59000,934.36,20,"I believe the price is reasonablen, the product: frustrating (Ref:673-347).",59000.0,46.718,10,-0.4,2
674,Female,Bachelors,"$41,000",627.38,12,My experience with this: expensive (Ref:674-255).,41000.0,52.281666666666666,6,-0.5,2
675,Female,Masters,20000,50.0,4,"I believe the price is reasonablen, the product: as described (Ref:675-342).",20000.0,12.5,11,0.0,1
676,Other,Masters,64000,797.83,16,"I thought the price was high, and I think it is great (Ref:676-251).",64000.0,49.864375,13,0.48000000000000004,2
677,Male,Bachelors,125000,926.46,21,My experience with this: expensive (Ref:677-275).,125000.0,44.11714285714286,6,-0.5,0
678,Male,Masters,"$70,000",319.65,9,"I thought the price was high, and I think it is functional (Ref:678-278).",70000.0,35.516666666666666,13,0.16,1
679,Female,Bachelors,20000,370.24,13,Just the facts: it is as it is (Ref:679-517).,20000.0,28.48,9,0.0,1
680,Female,Bachelors,"$52,000",656.19,13,"I thought the price was high, and I think it is as described (Ref:680-173).",52000.0,50.47615384615385,14,0.16,2
681,Female,High School,"$20,000",473.89,11,I felt it was a normal one (Ref:681-585).,20000.0,43.08090909090909,8,0.15,1
682,Female,Bachelors,40000,426.15,7,"I believe the price is reasonablen, the product: as it is (Ref:682-345).",40000.0,60.878571428571426,12,0.0,1
683,Female,Bachelors,92000,935.4,16,My friends also agree that it is excellent (Ref:683-805).,92000.0,58.4625,9,1.0,0
684,Female,Bachelors,"$109,000",527.85,15,"I believe the price is reasonablen, the product: excellent (Ref:684-885).",109000.0,35.190000000000005,10,1.0,0
685,Male,Bachelors,"$40,000",65.88,2,My opinion: it is disappointing (Ref:685-825).,40000.0,32.94,6,-0.6,1
686,Female,Masters,"$20,000",441.68,12,Just the facts: it is terrible (Ref:686-532).,20000.0,36.806666666666665,7,-1.0,1
687,Female,High School,97000,439.22,10,"I believe the price is reasonablen, the product: buggy (Ref:687-638).",97000.0,43.922000000000004,10,0.0,0
688,Female,Bachelors,"$20,000",552.03,16,Just the facts: it is a normal one (Ref:688-684).,20000.0,34.501875,9,0.15,2
689,Male,Masters,"$20,000",204.06,7,Just the facts: it is slow (Ref:689-710).,20000.0,29.15142857142857,7,-0.30000000000000004,1
690,Female,Bachelors,47000,551.99,23,Just the facts: it is excellent (Ref:690-922).,47000.0,23.999565217391304,7,1.0,2
691,Male,Bachelors,"$20,000",740.82,15,My experience with this: functional (Ref:691-286).,20000.0,49.388000000000005,6,0.0,2
692,Female,Bachelors,20000,137.33,6,Just the facts: it is disappointing (Ref:692-977).,20000.0,22.888333333333335,7,-0.6,1
693,Female,High School,"$20,000",402.03,5,"I believe the price is reasonablen, the product: slow (Ref:693-870).",20000.0,80.40599999999999,10,-0.30000000000000004,1
694,Male,Bachelors,95000,503.09,11,I felt it was amazing (Ref:694-609).,95000.0,45.735454545454544,6,0.6000000000000001,0
695,Male,Bachelors,"$22,000",547.3,8,"I believe the price is reasonablen, the product: frustrating (Ref:695-647).",22000.0,68.4125,10,-0.4,2
696,Male,Masters,76000,860.2,19,I felt it was disappointing (Ref:696-945).,76000.0,45.27368421052632,6,-0.6,0
697,Male,Masters,42000,560.0,14,"I thought the price was high, and I think it is average (Ref:697-473).",42000.0,40.0,13,0.0050000000000000044,2
698,Female,Masters,"$112,000",711.04,20,I felt it was average (Ref:698-740).,112000.0,35.552,6,-0.15,0
699,Female,Bachelors,20000,544.98,14,"I thought the price was high, and I think it is great (Ref:699-422).",20000.0,38.92714285714286,13,0.48000000000000004,2
700,Male,Bachelors,44000,118.21,3,My experience with this: functional (Ref:700-725).,44000.0,39.40333333333333,6,0.0,1
701,Male,Bachelors,62000,50.0,4,Just the facts: it is average (Ref:701-329).,62000.0,12.5,7,-0.15,1
702,Male,Bachelors,"$20,000",383.48,8,"I believe the price is reasonablen, the product: as it is (Ref:702-669).",20000.0,47.935,12,0.0,1
703,Female,Bachelors,"$41,000",640.75,19,My friends also agree that it is lovely (Ref:703-986).,41000.0,33.723684210526315,9,0.5,2
704,Male,Bachelors,88000,394.54,8,"This is terrible, you get what you pay for (Ref:704-952).",88000.0,49.3175,10,-1.0,0
705,Female,High School,20000,9.0,2,My opinion: it is a normal one (Ref:705-988).,20000.0,4.5,8,0.15,1
706,Male,Masters,"$65,000",359.39,7,My friends also agree that it is terrible (Ref:706-597).,65000.0,51.34142857142857,9,-1.0,1
707,Female,Bachelors,20000,50.0,4,I felt it was frustrating (Ref:707-288).,20000.0,12.5,6,-0.4,1
708,Male,Bachelors,20000,499.34,15,My opinion: it is frustrating (Ref:708-395).,20000.0,33.28933333333333,6,-0.4,2
709,Male,Bachelors,"$47,000",273.4,7,"I believe the price is reasonablen, the product: as it is (Ref:709-568).",47000.0,39.05714285714286,12,0.0,1
710,Female,Bachelors,20000,368.83,4,I felt it was disappointing (Ref:710-894).,20000.0,92.2075,6,-0.6,1
711,Male,Bachelors,20000,590.82,9,My experience with this: a normal one (Ref:711-258).,20000.0,65.64666666666668,8,0.15,2
712,Female,Bachelors,20000,199.13,5,"I thought the price was high, and I think it is expensive (Ref:712-383).",20000.0,39.826,13,-0.16999999999999998,1
713,Male,Masters,"$92,000",924.79,21,"I believe the price is reasonablen, the product: the best (Ref:713-144).",92000.0,44.037619047619046,11,1.0,0
714,Female,Bachelors,"$65,000",576.53,17,Just the facts: it is frustrating (Ref:714-108).,65000.0,33.913529411764706,7,-0.4,2
715,Female,High School,"$20,000",440.88,11,"I thought the price was high, and I think it is average (Ref:715-931).",20000.0,40.08,13,0.0050000000000000044,1
716,Male,Masters,20000,718.58,18,My experience with this: disappointing (Ref:716-764).,20000.0,39.92111111111112,6,-0.6,2
717,Female,Bachelors,"$74,000",633.98,15,"I thought the price was high, and I think it is slow (Ref:717-249).",74000.0,42.26533333333334,13,-0.07000000000000002,0
718,Female,Masters,148000,828.14,16,I felt it was the best (Ref:718-401).,148000.0,51.75875,7,1.0,0
719,Female,Bachelors,"$22,000",270.46,4,"I believe the price is reasonablen, the product: disappointing (Ref:719-620).",22000.0,67.615,10,-0.6,1
720,Male,Bachelors,"$120,000",678.16,17,My opinion: it is as it is (Ref:720-863).,120000.0,39.89176470588235,8,0.0,0
721,Male,Bachelors,42000,485.75,12,"I believe the price is reasonablen, the product: disappointing (Ref:721-850).",42000.0,40.479166666666664,10,-0.6,2
722,Female,High School,97000,228.94,12,My friends also agree that it is bad (Ref:722-559).,97000.0,19.078333333333333,9,-0.6999999999999998,0
723,Female,Bachelors,"$20,000",552.4,22,My opinion: it is as it is (Ref:723-274).,20000.0,25.10909090909091,8,0.0,2
724,Female,Bachelors,"$61,000",582.87,12,"This is the best, you get what you pay for (Ref:724-837).",61000.0,48.5725,11,1.0,2
725,Female,Bachelors,"$20,000",20.52,4,"I believe the price is reasonablen, the product: buggy (Ref:725-728).",20000.0,5.13,10,0.0,1
726,Female,Bachelors,51000,502.86,15,My experience with this: as described (Ref:726-800).,51000.0,33.524,7,0.0,2
727,Female,Bachelors,"$20,000",507.19,15,My friends also agree that it is average (Ref:727-118).,20000.0,33.812666666666665,9,-0.15,2
728,Male,Bachelors,82000,911.39,19,"This is fantastic, you get what you pay for (Ref:728-699).",82000.0,47.967894736842105,10,0.4,0
729,Female,Masters,106000,966.39,19,Just the facts: it is fantastic (Ref:729-967).,106000.0,50.862631578947365,7,0.4,0
730,Female,Bachelors,20000,115.01,3,I felt it was buggy (Ref:730-511).,20000.0,38.336666666666666,6,0.0,1
731,Female,Bachelors,20000,50.0,1,"I thought the price was high, and I think it is as described (Ref:731-630).",20000.0,50.0,14,0.16,1
732,Male,Bachelors,"$47,000",979.06,18,"I thought the price was high, and I think it is average (Ref:732-450).",47000.0,54.392222222222216,13,0.0050000000000000044,2
733,Female,Bachelors,"$20,000",703.51,19,"I thought the price was high, and I think it is wonderful (Ref:733-122).",20000.0,37.02684210526316,13,0.58,2
734,Male,Bachelors,"$20,000",381.66,14,My experience with this: bad (Ref:734-697).,20000.0,27.261428571428574,6,-0.6999999999999998,1
735,Female,Masters,20000,120.85,2,"This is as it is, you get what you pay for (Ref:735-298).",20000.0,60.425,12,0.0,1
736,Female,Bachelors,20000,678.77,17,My experience with this: amazing (Ref:736-883).,20000.0,39.92764705882353,6,0.6000000000000001,2
737,Female,Bachelors,20000,50.0,1,"I believe the price is reasonablen, the product: as described (Ref:737-956).",20000.0,50.0,11,0.0,1
738,Female,Bachelors,123000,722.27,20,My experience with this: average (Ref:738-445).,123000.0,36.1135,6,-0.15,0
739,Female,Bachelors,31000,739.15,21,My opinion: it is as described (Ref:739-908).,31000.0,35.19761904761905,7,0.0,2
740,Male,High School,20000,50.0,1,My opinion: it is as it is (Ref:740-648).,20000.0,50.0,8,0.0,1
741,Other,Bachelors,45000,448.89,12,"I believe the price is reasonablen, the product: as it is (Ref:741-751).",45000.0,37.4075,12,0.0,1
742,Male,Bachelors,61000,742.38,21,I felt it was great (Ref:742-570).,61000.0,35.35142857142857,6,0.8,2
743,Male,Masters,20000,570.94,12,Just the facts: it is as it is (Ref:743-977).,20000.0,47.57833333333334,9,0.0,2
744,Female,Bachelors,20000,69.49,3,My opinion: it is average (Ref:744-205).,20000.0,23.16333333333333,6,-0.15,1
745,Male,Masters,"$20,000",152.03,5,My friends also agree that it is functional (Ref:745-379).,20000.0,30.406,9,0.0,1
746,Female,High School,"$104,000",634.39,15,"I thought the price was high, and I think it is average (Ref:746-508).",104000.0,42.29266666666667,13,0.0050000000000000044,0
747,Female,Bachelors,"$84,000",322.56,6,My friends also agree that it is bad (Ref:747-605).,84000.0,53.76,9,-0.6999999999999998,1
748,Male,Bachelors,"$67,000",609.63,9,I felt it was great (Ref:748-136).,67000.0,67.73666666666666,6,0.8,2
749,Male,Bachelors,22000,89.94,7,My experience with this: expensive (Ref:749-950).,22000.0,12.848571428571429,6,-0.5,1
750,Female,Bachelors,"$121,000",430.52,13,I felt it was frustrating (Ref:750-508).,121000.0,33.11692307692307,6,-0.4,0
751,Female,Bachelors,"$20,000",61.91,2,"This is disappointing, you get what you pay for (Ref:751-646).",20000.0,30.955,10,-0.6,1
752,Male,Bachelors,20000,14.63,2,My opinion: it is functional (Ref:752-103).,20000.0,7.315,6,0.0,1
753,Female,Bachelors,20000,898.56,22,My opinion: it is as described (Ref:753-582).,20000.0,40.843636363636364,7,0.0,2
754,Female,Bachelors,41000,804.15,15,"I believe the price is reasonablen, the product: a normal one (Ref:754-559).",41000.0,53.61,12,0.15,2
755,Female,Bachelors,"$84,000",154.97,1,I felt it was a normal one (Ref:755-388).,84000.0,154.97,8,0.15,1
756,Female,Masters,64000,500.74,15,My opinion: it is the best (Ref:756-510).,64000.0,33.382666666666665,7,1.0,2
757,Male,High School,30000,385.1,14,My experience with this: as it is (Ref:757-757).,30000.0,27.50714285714286,8,0.0,1
758,Female,High School,"$24,000",457.8,9,"I believe the price is reasonablen, the product: frustrating (Ref:758-427).",24000.0,50.86666666666667,10,-0.4,1
759,Male,High School,"$47,000",329.99,4,"I thought the price was high, and I think it is bad (Ref:759-162).",47000.0,82.4975,13,-0.2699999999999999,1
760,Female,Bachelors,"$20,000",809.26,16,My experience with this: bad (Ref:760-518).,20000.0,50.57875,6,-0.6999999999999998,2
761,Male,Bachelors,20000,189.36,7,Just the facts: it is buggy (Ref:761-683).,20000.0,27.051428571428573,7,0.0,1
762,Other,Bachelors,103000,189.71,4,My friends also agree that it is average (Ref:762-509).,103000.0,47.4275,9,-0.15,0
763,Male,Bachelors,"$20,000",719.01,16,"I thought the price was high, and I think it is amazing (Ref:763-390).",20000.0,44.938125,13,0.38000000000000006,2
764,Male,Bachelors,61000,385.24,11,"This is a normal one, you get what you pay for (Ref:764-770).",61000.0,35.02181818181818,12,0.15,1
765,Male,Bachelors,20000,50.0,2,"This is frustrating, you get what you pay for (Ref:765-264).",20000.0,25.0,10,-0.4,1
766,Male,Bachelors,107000,798.66,18,My opinion: it is as it is (Ref:766-153).,107000.0,44.37,8,0.0,0
767,Female,Bachelors,"$62,000",722.86,16,My friends also agree that it is fantastic (Ref:767-214).,62000.0,45.17875,9,0.4,2
768,Female,Bachelors,20000,373.91,16,My opinion: it is average (Ref:768-671).,20000.0,23.369375,6,-0.15,1
769,Female,High School,65000,609.45,17,"This is wonderful, you get what you pay for (Ref:769-936).",65000.0,35.85,10,1.0,2
770,Female,Masters,20000,276.9,5,My opinion: it is terrible (Ref:770-835).,20000.0,55.379999999999995,6,-1.0,1
771,Female,Bachelors,"$20,000",883.3,23,I felt it was the best (Ref:771-225).,20000.0,38.404347826086955,7,1.0,2
772,Female,Bachelors,"$20,000",756.23,22,"I believe the price is reasonablen, the product: as described (Ref:772-265).",20000.0,34.37409090909091,11,0.0,2
773,Female,Masters,"$78,000",487.2,13,Just the facts: it is expensive (Ref:773-418).,78000.0,37.47692307692308,7,-0.5,0
774,Male,Bachelors,"$20,000",96.48,1,"I believe the price is reasonablen, the product: bad (Ref:774-518).",20000.0,96.48,10,-0.6999999999999998,1
775,Female,Bachelors,"$30,000",71.14,3,"This is terrible, you get what you pay for (Ref:775-113).",30000.0,23.713333333333335,10,-1.0,1
776,Male,Masters,"$20,000",104.32,3,"This is buggy, you get what you pay for (Ref:776-668).",20000.0,34.77333333333333,10,0.0,1
777,Male,Bachelors,"$78,000",1184.83,23,"This is buggy, you get what you pay for (Ref:777-684).",78000.0,51.514347826086954,10,0.0,0
778,Male,Bachelors,"$64,000",687.44,14,My friends also agree that it is amazing (Ref:778-135).,64000.0,49.10285714285715,9,0.6000000000000001,2
779,Male,Bachelors,"$20,000",330.52,2,I felt it was expensive (Ref:779-552).,20000.0,165.26,6,-0.5,1
780,Male,Bachelors,"$76,000",238.94,7,My experience with this: functional (Ref:780-881).,76000.0,34.13428571428572,6,0.0,1
781,Male,Bachelors,"$98,000",725.33,11,"This is expensive, you get what you pay for (Ref:781-540).",98000.0,65.93909090909091,10,-0.5,0
782,Other,Masters,"$20,000",881.45,22,I felt it was bad (Ref:782-414).,20000.0,40.065909090909095,6,-0.6999999999999998,2
783,Male,Bachelors,42000,793.71,17,I felt it was expensive (Ref:783-409).,42000.0,46.68882352941176,6,-0.5,2
784,Other,Bachelors,68000,474.79,15,"I believe the price is reasonablen, the product: slow (Ref:784-377).",68000.0,31.65266666666667,10,-0.30000000000000004,2
785,Female,Masters,20000,602.97,8,My opinion: it is a normal one (Ref:785-866).,20000.0,75.37125,8,0.15,2
786,Male,Bachelors,"$52,000",882.26,22,My friends also agree that it is wonderful (Ref:786-701).,52000.0,40.10272727272727,9,1.0,2
787,Female,Bachelors,"$106,000",929.65,22,"I thought the price was high, and I think it is amazing (Ref:787-764).",106000.0,42.25681818181818,13,0.38000000000000006,0
788,Female,Masters,48000,50.0,4,"I thought the price was high, and I think it is disappointing (Ref:788-240).",48000.0,12.5,13,-0.21999999999999997,1
789,Male,Bachelors,"$97,000",557.94,14,My experience with this: buggy (Ref:789-231).,97000.0,39.85285714285715,6,0.0,0
790,Female,Bachelors,93000,431.82,13,"I thought the price was high, and I think it is buggy (Ref:790-445).",93000.0,33.216923076923074,13,0.16,0
791,Male,Masters,"$24,000",1205.39,23,My friends also agree that it is terrible (Ref:791-727).,24000.0,52.40826086956522,9,-1.0,2
792,Male,Bachelors,"$93,000",630.43,22,Just the facts: it is a normal one (Ref:792-555).,93000.0,28.655909090909088,9,0.15,0
793,Male,Masters,20000,413.29,14,"I believe the price is reasonablen, the product: expensive (Ref:793-700).",20000.0,29.520714285714288,10,-0.5,1
794,Female,Masters,"$20,000",212.18,7,My experience with this: as it is (Ref:794-791).,20000.0,30.31142857142857,8,0.0,1
795,Male,Masters,63000,631.43,17,Just the facts: it is bad (Ref:795-830).,63000.0,37.142941176470586,7,-0.6999999999999998,2
796,Female,Bachelors,90000,786.83,19,"I thought the price was high, and I think it is excellent (Ref:796-104).",90000.0,41.4121052631579,13,0.58,0
797,Male,Bachelors,"$40,000",672.04,14,"This is terrible, you get what you pay for (Ref:797-635).",40000.0,48.00285714285714,10,-1.0,2
798,Female,Bachelors,"$91,000",783.36,20,"This is the best, you get what you pay for (Ref:798-275).",91000.0,39.168,11,1.0,0
799,Female,Masters,20000,190.34,7,Just the facts: it is frustrating (Ref:799-399).,20000.0,27.19142857142857,7,-0.4,1
800,Female,Bachelors,"$20,000",302.93,9,"I believe the price is reasonablen, the product: functional (Ref:800-118).",20000.0,33.65888888888889,10,0.0,1
801,Female,Bachelors,"$20,000",151.63,8,Just the facts: it is expensive (Ref:801-118).,20000.0,18.95375,7,-0.5,1
802,Male,Bachelors,90000,650.35,19,My experience with this: terrible (Ref:802-833).,90000.0,34.22894736842105,6,-1.0,0
803,Female,Bachelors,"$20,000",922.35,19,I felt it was a normal one (Ref:803-952).,20000.0,48.544736842105266,8,0.15,2
804,Female,Bachelors,"$20,000",234.55,5,My friends also agree that it is functional (Ref:804-544).,20000.0,46.910000000000004,9,0.0,1
805,Male,Masters,"$84,000",149.08,5,My experience with this: slow (Ref:805-161).,84000.0,29.816000000000003,6,-0.30000000000000004,1
806,Female,Bachelors,124000,138.0,4,"This is terrible, you get what you pay for (Ref:806-105).",124000.0,34.5,10,-1.0,0
807,Male,High School,20000,105.79,8,My friends also agree that it is expensive (Ref:807-510).,20000.0,13.22375,9,-0.5,1
808,Female,Bachelors,112000,726.21,19,My opinion: it is expensive (Ref:808-912).,112000.0,38.22157894736842,6,-0.5,0
809,Female,Bachelors,"$74,000",1221.4,20,"I believe the price is reasonablen, the product: fantastic (Ref:809-257).",74000.0,61.07000000000001,10,0.4,0
810,Male,Bachelors,65000,570.59,9,My friends also agree that it is average (Ref:810-507).,65000.0,63.39888888888889,9,-0.15,2
811,Male,Masters,23000,50.0,3,Just the facts: it is functional (Ref:811-941).,23000.0,16.666666666666668,7,0.0,1
812,Male,Masters,73000,594.13,19,My friends also agree that it is the best (Ref:812-296).,73000.0,31.27,10,1.0,2
813,Female,Bachelors,"$55,000",590.64,15,My opinion: it is disappointing (Ref:813-418).,55000.0,39.376,6,-0.6,2
814,Male,Bachelors,"$104,000",344.05,10,My friends also agree that it is as it is (Ref:814-908).,104000.0,34.405,11,0.0,0
815,Female,Bachelors,20000,915.48,19,"I believe the price is reasonablen, the product: wonderful (Ref:815-934).",20000.0,48.183157894736844,10,1.0,2
816,Male,Bachelors,42000,690.59,23,"This is lovely, you get what you pay for (Ref:816-534).",42000.0,30.025652173913045,10,0.5,2
817,Male,Bachelors,"$58,000",156.48,4,"This is bad, you get what you pay for (Ref:817-985).",58000.0,39.12,10,-0.6999999999999998,1
818,Male,Bachelors,57000,652.03,12,Just the facts: it is buggy (Ref:818-966).,57000.0,54.33583333333333,7,0.0,2
819,Female,Bachelors,69000,764.49,21,"I believe the price is reasonablen, the product: as it is (Ref:819-212).",69000.0,36.40428571428571,12,0.0,2
820,Female,Masters,"$20,000",693.12,13,My experience with this: fantastic (Ref:820-708).,20000.0,53.316923076923075,6,0.4,2
821,Female,Bachelors,65000,310.19,6,My opinion: it is terrible (Ref:821-517).,65000.0,51.69833333333333,6,-1.0,1
822,Male,Bachelors,"$20,000",572.87,15,"I thought the price was high, and I think it is great (Ref:822-817).",20000.0,38.19133333333333,13,0.48000000000000004,2
823,Female,Bachelors,20000,460.22,6,"This is as it is, you get what you pay for (Ref:823-753).",20000.0,76.70333333333333,12,0.0,1
824,Male,High School,"$20,000",37.12,6,My opinion: it is slow (Ref:824-580).,20000.0,6.1866666666666665,6,-0.30000000000000004,1
825,Male,Masters,"$20,000",398.77,14,Just the facts: it is terrible (Ref:825-518).,20000.0,28.483571428571427,7,-1.0,1
826,Male,Bachelors,29000,328.8,11,"I thought the price was high, and I think it is as it is (Ref:826-369).",29000.0,29.89090909090909,15,0.16,1
827,Male,Bachelors,71000,454.49,11,"I believe the price is reasonablen, the product: a normal one (Ref:827-213).",71000.0,41.31727272727273,12,0.15,2
828,Male,Bachelors,"$51,000",199.67,2,"I thought the price was high, and I think it is terrible (Ref:828-715).",51000.0,99.835,13,-0.42,1
829,Female,Bachelors,"$74,000",1047.34,22,"This is expensive, you get what you pay for (Ref:829-349).",74000.0,47.60636363636363,10,-0.5,0
830,Female,Bachelors,"$88,000",1069.94,22,Just the facts: it is average (Ref:830-171).,88000.0,48.63363636363636,7,-0.15,0
831,Female,Bachelors,20000,121.49,6,Just the facts: it is bad (Ref:831-562).,20000.0,20.24833333333333,7,-0.6999999999999998,1
832,Female,Bachelors,124000,948.22,21,My experience with this: wonderful (Ref:832-542).,124000.0,45.153333333333336,6,1.0,0
833,Male,Masters,"$20,000",505.13,14,"I believe the price is reasonablen, the product: as it is (Ref:833-454).",20000.0,36.080714285714286,12,0.0,2
834,Male,Bachelors,"$20,000",408.84,12,My experience with this: a normal one (Ref:834-817).,20000.0,34.07,8,0.15,1
835,Female,Bachelors,"$28,000",327.87,7,"I thought the price was high, and I think it is as described (Ref:835-885).",28000.0,46.83857142857143,14,0.16,1
836,Female,High School,70000,712.6,23,My friends also agree that it is as described (Ref:836-129).,70000.0,30.982608695652175,10,0.0,2
837,Male,Bachelors,112000,852.34,20,I felt it was as described (Ref:837-661).,112000.0,42.617000000000004,7,0.0,0
838,Female,Bachelors,"$198,000",1031.22,18,My experience with this: as described (Ref:838-998).,198000.0,57.29,7,0.0,0
839,Male,Bachelors,"$20,000",55.93,2,My friends also agree that it is slow (Ref:839-828).,20000.0,27.965,9,-0.30000000000000004,1
840,Female,Masters,"$28,000",721.95,20,My friends also agree that it is fantastic (Ref:840-246).,28000.0,36.097500000000004,9,0.4,2
841,Male,Bachelors,190000,1139.25,23,I felt it was excellent (Ref:841-192).,190000.0,49.53260869565217,6,1.0,0
842,Male,Bachelors,27000,50.0,1,My friends also agree that it is a normal one (Ref:842-809).,27000.0,50.0,11,0.15,1
843,Male,Masters,"$23,000",711.86,19,I felt it was lovely (Ref:843-525).,23000.0,37.46631578947368,6,0.5,2
844,Female,Masters,"$58,000",693.24,18,My opinion: it is amazing (Ref:844-869).,58000.0,38.513333333333335,6,0.6000000000000001,2
845,Female,Bachelors,66000,50.0,6,My opinion: it is buggy (Ref:845-320).,66000.0,8.333333333333334,6,0.0,1
846,Male,Bachelors,137000,556.76,13,"I believe the price is reasonablen, the product: bad (Ref:846-602).",137000.0,42.82769230769231,10,-0.6999999999999998,0
847,Female,Bachelors,94000,419.65,7,"This is bad, you get what you pay for (Ref:847-706).",94000.0,59.949999999999996,10,-0.6999999999999998,0
848,Male,Masters,"$75,000",833.63,21,"This is a normal one, you get what you pay for (Ref:848-691).",75000.0,39.696666666666665,12,0.15,0
849,Female,Masters,"$197,000",1114.79,23,My opinion: it is excellent (Ref:849-286).,197000.0,48.469130434782606,6,1.0,0
850,Male,Bachelors,20000,772.35,16,"I thought the price was high, and I think it is lovely (Ref:850-544).",20000.0,48.271875,13,0.33,2
851,Female,Bachelors,26000,552.67,14,My opinion: it is buggy (Ref:851-869).,26000.0,39.47642857142857,6,0.0,2
852,Female,Bachelors,20000,136.84,7,My friends also agree that it is functional (Ref:852-749).,20000.0,19.548571428571428,9,0.0,1
853,Female,Bachelors,"$85,000",857.38,15,My friends also agree that it is as it is (Ref:853-325).,85000.0,57.15866666666667,11,0.0,0
854,Male,Masters,20000,272.35,11,My experience with this: disappointing (Ref:854-461).,20000.0,24.75909090909091,6,-0.6,1
855,Female,Masters,"$20,000",436.81,14,"This is as it is, you get what you pay for (Ref:855-786).",20000.0,31.200714285714287,12,0.0,1
856,Other,Bachelors,"$20,000",296.38,13,"This is slow, you get what you pay for (Ref:856-459).",20000.0,22.798461538461538,10,-0.30000000000000004,1
857,Female,High School,"$82,000",625.81,18,My opinion: it is fantastic (Ref:857-896).,82000.0,34.767222222222216,6,0.4,0
858,Female,Bachelors,20000,331.68,11,My opinion: it is as described (Ref:858-681).,20000.0,30.152727272727272,7,0.0,1
859,Male,Bachelors,"$48,000",802.72,16,I felt it was as described (Ref:859-457).,48000.0,50.17,7,0.0,2
860,Female,High School,"$20,000",509.74,9,My experience with this: a normal one (Ref:860-922).,20000.0,56.63777777777778,8,0.15,2
861,Female,Bachelors,69000,399.67,12,My opinion: it is a normal one (Ref:861-624).,69000.0,33.30583333333333,8,0.15,1
862,Female,Bachelors,"$37,000",672.29,12,"I believe the price is reasonablen, the product: slow (Ref:862-167).",37000.0,56.024166666666666,10,-0.30000000000000004,2
863,Male,Bachelors,"$20,000",907.72,21,My friends also agree that it is wonderful (Ref:863-160).,20000.0,43.224761904761905,9,1.0,2
